candidate_id,rank,elite,plain,best_grade,pids,markers,title,company,yoe,city,country,reloc,resp,days_active,notice,open_to_work,stuffer,n_jobs,short_ended,avg_tenure,consult_only,ghost
CAND_0028838,,0,0,3,P25:3|P22:3,,Data Scientist,Wipro,3.1,"Hyderabad, Telangana",India,True,0.55,72,30,True,0,2,1,18.5,1,0
CAND_0028908,,0,0,3,P22:3,,Junior ML Engineer,Sarvam AI,3.1,"Trivandrum, Kerala",India,False,0.45,38,120,False,0,1,0,37.0,0,0
CAND_0029117,,0,0,3,P25:3|P25:3|P24:3,,Senior Software Engineer (ML),Freshworks,5.6,"Kochi, Kerala",India,False,0.72,31,60,True,0,3,1,22.0,0,0
CAND_0029135,,0,0,3,P23:2|P22:3|P21:3,,AI Specialist,Meesho,5.8,"Ahmedabad, Gujarat",India,True,0.69,112,60,True,0,3,0,22.7,0,0
CAND_0029188,,0,0,3,P24:3|P26:3,,AI Specialist,Glance,5.1,"Indore, Madhya Pradesh",India,True,0.38,57,120,False,0,2,0,30.0,0,0
CAND_0029220,,0,0,3,P21:3|P24:3|P23:2,,AI Specialist,Unacademy,3.6,"Gurgaon, Haryana",India,True,0.73,43,90,False,0,3,2,14.3,0,0
CAND_0029272,,0,0,3,P25:3|P25:3,,Computer Vision Engineer,PolicyBazaar,4.1,"Gurgaon, Haryana",India,True,0.41,21,60,False,0,2,0,24.5,0,0
CAND_0029294,,0,0,3,P23:2|P25:3,,AI Research Engineer,TCS,4.0,"Gurgaon, Haryana",India,True,0.34,81,60,False,0,2,1,23.5,0,0
CAND_0029336,,0,0,3,P21:3|P24:3,,ML Engineer,Nykaa,3.8,"Chandigarh, Chandigarh",India,False,0.57,45,45,False,0,2,0,22.0,0,0
CAND_0029367,77,0,0,4,P29:4|P29:4|P30:3,,Senior Data Scientist,Rephrase.ai,5.7,"Bangalore, Karnataka",India,False,0.77,21,90,True,0,3,2,22.3,0,0
CAND_0029439,,0,0,3,P24:3|P24:3,,AI Specialist,Mad Street Den,6.4,"Ahmedabad, Gujarat",India,False,0.6,23,60,True,0,2,0,38.0,0,0
CAND_0029449,,0,0,3,P25:3,,ML Engineer,Genpact AI,4.3,"Kolkata, West Bengal",India,False,0.44,94,60,True,0,1,0,51.0,0,0
CAND_0029611,,0,0,3,P21:3|P21:3,,Computer Vision Engineer,Unacademy,4.8,"Delhi, Delhi",India,True,0.36,34,90,False,0,2,1,28.5,0,0
CAND_0029671,,0,0,3,P24:3|P23:2|P26:3,,Data Scientist,BYJU'S,5.7,Toronto,Canada,True,0.5,14,90,True,0,3,2,22.7,0,0
CAND_0029714,,0,0,3,P25:3|P21:3|P23:2,,AI Specialist,Paytm,6.4,"Pune, Maharashtra",India,False,0.3,42,60,False,0,3,0,25.0,0,0
CAND_0029971,,0,0,3,P21:3|P21:3|P21:3,,Junior ML Engineer,InMobi,5.4,"Trivandrum, Kerala",India,False,0.61,28,45,True,0,3,2,21.3,0,0
CAND_0030031,30,0,0,4,P31:4|P32:3|P28:4,,AI Engineer,Microsoft,5.7,"Trivandrum, Kerala",India,False,0.94,19,30,False,0,3,0,22.3,0,0
CAND_0030155,,0,0,3,P26:3|P23:2,,Data Scientist,Tech Mahindra,5.6,"Jaipur, Rajasthan",India,False,0.44,69,60,False,0,2,0,33.0,0,0
CAND_0030193,,0,0,3,P25:3|P21:3|P24:3,,Computer Vision Engineer,Dream11,7.0,London,UK,True,0.37,54,60,True,0,3,0,27.7,0,0
CAND_0030207,,0,0,3,P22:3|P25:3,,Data Scientist,PhonePe,4.0,"Kolkata, West Bengal",India,False,0.52,81,90,False,0,2,1,24.0,0,0
CAND_0030348,89,0,0,4,P29:4|P31:4,,Machine Learning Engineer,BYJU'S,4.5,"Noida, Uttar Pradesh",India,False,0.54,72,45,True,0,2,0,26.5,0,0
CAND_0030468,9,0,1,5,P43:5|P40:5|P40:5,,Senior Applied Scientist,Swiggy,5.4,"Indore, Madhya Pradesh",India,True,0.78,38,45,True,0,3,1,21.3,0,0
CAND_0030550,,0,0,3,P24:3|P23:2|P22:3,,AI Research Engineer,Rephrase.ai,5.2,"Coimbatore, Tamil Nadu",India,True,0.34,82,120,True,0,3,1,20.7,0,0
CAND_0030643,,0,0,3,P25:3|P26:3,,Computer Vision Engineer,Paytm,4.7,"Delhi, Delhi",India,False,0.39,53,120,False,0,2,1,28.0,0,0
CAND_0030780,,0,0,3,P24:3,,AI Specialist,Verloop.io,3.8,"Kochi, Kerala",India,True,0.61,22,45,False,0,1,0,45.0,0,0
CAND_0030784,,0,0,3,P26:3|P25:3,,Data Scientist,Yellow.ai,4.4,"Delhi, Delhi",India,False,0.9,17,90,True,0,2,1,26.0,0,0
CAND_0030827,,0,0,4,P27:4|P29:4,,Senior Data Scientist,Freshworks,5.4,Singapore,Singapore,False,0.52,62,120,True,0,2,0,32.0,0,0
CAND_0030946,,0,0,3,P23:2|P24:3|P26:3,,Junior ML Engineer,Yellow.ai,6.7,"Mumbai, Maharashtra",India,True,0.38,52,60,True,0,3,1,26.3,0,0
CAND_0030953,55,0,0,4,P28:4|P31:4|P29:4|P28:4|P30:3,,Search Engineer,Nykaa,7.8,"Chennai, Tamil Nadu",India,False,0.63,60,45,False,0,5,3,18.4,0,0
CAND_0030967,,0,0,3,P26:3|P26:3,,Senior Software Engineer (ML),Wipro,3.6,"Coimbatore, Tamil Nadu",India,True,0.58,34,120,False,0,2,1,21.5,0,0
CAND_0031068,,0,0,3,P25:3|P21:3,,AI Specialist,Sarvam AI,4.5,"Noida, Uttar Pradesh",India,True,0.38,48,120,False,0,2,0,26.5,0,0
CAND_0031143,,0,0,3,P21:3|P26:3|P26:3,,ML Engineer,Freshworks,5.5,"Bhubaneswar, Odisha",India,False,0.84,34,120,False,0,3,1,21.7,0,0
CAND_0031306,,0,0,3,P24:3,,Junior ML Engineer,upGrad,3.0,"Jaipur, Rajasthan",India,False,0.84,92,60,True,0,1,0,36.0,0,0
CAND_0031397,,0,0,3,P25:3|P22:3,,Junior ML Engineer,Observe.AI,6.6,"Vizag, Andhra Pradesh",India,False,0.72,50,90,False,0,2,0,39.5,0,0
CAND_0031578,,0,0,3,P26:3|P25:3,,Data Scientist,Mad Street Den,3.7,"Pune, Maharashtra",India,False,0.77,22,60,False,0,2,0,22.0,0,0
CAND_0031593,84,0,0,4,P27:4|P30:3|P31:4,,Search Engineer,Genpact AI,7.8,"Kolkata, West Bengal",India,True,0.58,83,90,True,0,3,0,30.7,0,0
CAND_0031703,,0,0,3,P26:3|P23:2|P24:3|P21:3,,ML Engineer,PolicyBazaar,6.8,"Trivandrum, Kerala",India,False,0.36,112,120,True,0,4,3,20.0,0,0
CAND_0031752,,0,0,3,P26:3|P23:2,,ML Engineer,Unacademy,5.0,"Kolkata, West Bengal",India,False,0.82,14,120,True,0,2,1,29.5,0,0
CAND_0031842,,0,0,3,P23:2|P22:3,,AI Specialist,Ola,3.5,"Hyderabad, Telangana",India,False,0.82,14,30,True,0,2,1,21.0,0,0
CAND_0031982,,0,0,3,P21:3,,Computer Vision Engineer,Saarthi.ai,3.7,"Ahmedabad, Gujarat",India,False,0.79,16,60,True,0,1,0,44.0,0,0
CAND_0032089,,0,0,3,P25:3|P22:3|P21:3|P25:3,,ML Engineer,Saarthi.ai,6.6,"Trivandrum, Kerala",India,False,0.54,89,45,True,0,4,2,19.2,0,0
CAND_0032179,,0,0,3,P21:3|P23:2|P22:3,,Computer Vision Engineer,InMobi,6.4,Sydney,Australia,True,0.46,43,60,False,0,3,1,25.3,0,0
CAND_0032216,,0,0,3,P24:3|P23:2|P25:3,,ML Engineer,upGrad,6.1,"Chennai, Tamil Nadu",India,True,0.35,47,30,True,0,3,0,24.0,0,0
CAND_0032270,,0,0,3,P21:3|P24:3,,Data Scientist,Tech Mahindra,4.4,"Vizag, Andhra Pradesh",India,False,0.64,17,60,False,0,2,1,26.0,0,0
CAND_0032271,,0,0,3,P25:3|P22:3|P23:2,,AI Research Engineer,Mad Street Den,6.6,"Hyderabad, Telangana",India,False,0.79,20,120,True,0,3,0,26.0,0,0
CAND_0032515,,0,0,4,P27:4|P32:3|P28:4,,Machine Learning Engineer,PharmEasy,5.1,Seattle,USA,False,0.54,27,45,False,0,3,0,20.0,0,0
CAND_0032527,,0,0,3,P26:3|P24:3,,Junior ML Engineer,Flipkart,3.9,"Ahmedabad, Gujarat",India,True,0.81,34,30,False,0,2,1,23.0,0,0
CAND_0032807,,0,0,3,P30:3,,Machine Learning Engineer,CRED,4.2,"Trivandrum, Kerala",India,False,0.51,80,90,True,0,1,0,50.0,0,0
CAND_0032887,,0,0,3,P25:3|P24:3,,ML Engineer,Niramai,6.1,Singapore,Singapore,False,0.81,16,45,True,0,2,0,36.5,0,0
CAND_0032955,,0,0,3,P23:2|P26:3|P22:3,,Computer Vision Engineer,BYJU'S,5.2,"Kochi, Kerala",India,True,0.26,29,60,True,0,3,1,20.0,0,0
CAND_0032996,,0,0,3,P26:3|P25:3,,Junior ML Engineer,Ola,6.4,"Coimbatore, Tamil Nadu",India,True,0.32,21,90,False,0,2,0,38.0,0,0
CAND_0033179,,0,0,3,P22:3|P23:2,,AI Research Engineer,Wipro,6.9,"Ahmedabad, Gujarat",India,True,0.84,19,30,True,0,2,0,41.0,0,0
CAND_0033303,,0,0,3,P23:2|P24:3,,AI Specialist,Aganitha,4.4,"Bhubaneswar, Odisha",India,False,0.57,97,90,True,0,2,0,26.0,0,0
CAND_0033311,,0,0,3,P25:3,,AI Specialist,Sarvam AI,4.5,"Trivandrum, Kerala",India,True,0.43,63,120,True,0,1,0,54.0,0,0
CAND_0033350,,0,0,3,P23:2|P23:2|P25:3,,Data Scientist,upGrad,6.2,"Coimbatore, Tamil Nadu",India,False,0.85,26,90,True,0,3,1,24.3,0,0
CAND_0033352,,0,0,3,P26:3|P21:3,,Computer Vision Engineer,Ola,5.0,"Indore, Madhya Pradesh",India,False,0.5,30,60,True,0,2,1,29.5,0,0
CAND_0033405,,0,0,3,P26:3|P25:3,,ML Engineer,Sarvam AI,4.7,"Noida, Uttar Pradesh",India,False,0.79,83,120,True,0,2,0,28.0,0,0
CAND_0033445,,0,0,3,P23:2|P23:2|P26:3,,ML Engineer,Vedantu,6.8,"Ahmedabad, Gujarat",India,False,0.94,15,30,True,0,3,0,26.7,0,0
CAND_0033649,,0,0,3,P24:3|P26:3|P23:2,,Data Scientist,Krutrim,5.3,"Coimbatore, Tamil Nadu",India,True,0.77,93,60,True,0,3,1,20.7,0,0
CAND_0033650,,0,0,3,P21:3,,Junior ML Engineer,Glance,4.2,"Chennai, Tamil Nadu",India,False,0.52,110,120,True,0,1,0,50.0,0,0
CAND_0033749,,0,0,3,P22:3|P22:3,,Computer Vision Engineer,TCS,4.7,"Bhubaneswar, Odisha",India,False,0.78,98,120,True,0,2,0,27.5,0,0
CAND_0033839,,0,0,3,P23:2|P23:2|P21:3,,AI Specialist,Rephrase.ai,5.3,"Jaipur, Rajasthan",India,True,0.74,87,90,True,0,3,1,21.0,0,0
CAND_0033842,,0,0,3,P23:2|P21:3|P23:2,,Senior Software Engineer (ML),Rephrase.ai,5.8,"Gurgaon, Haryana",India,False,0.34,73,60,True,0,3,2,23.0,0,0
CAND_0033861,,1,0,5,P33:5|P37:5|P35:5,,Senior NLP Engineer,Mad Street Den,8.0,"Vizag, Andhra Pradesh",India,False,0.16,114,30,False,0,3,0,31.7,0,1
CAND_0033911,,0,0,3,P26:3|P22:3|P24:3,,Data Scientist,Mad Street Den,6.9,"Delhi, Delhi",India,False,0.76,47,120,False,0,3,0,27.3,0,0
CAND_0033987,,0,0,3,P24:3|P22:3|P25:3,,ML Engineer,Wysa,6.8,"Delhi, Delhi",India,True,0.71,78,90,True,0,3,1,27.0,0,0
CAND_0034148,,0,0,3,P23:2|P22:3,,ML Engineer,Zoho,5.0,"Vizag, Andhra Pradesh",India,False,0.7,87,120,False,0,2,1,29.5,0,0
CAND_0034164,,0,0,3,P21:3|P25:3|P21:3,,Data Scientist,Haptik,3.6,"Hyderabad, Telangana",India,True,0.84,18,90,True,0,3,2,14.0,0,0
CAND_0034169,,0,0,3,P26:3|P25:3,,AI Research Engineer,Krutrim,3.4,"Noida, Uttar Pradesh",India,False,0.73,84,90,False,0,2,1,20.0,0,0
CAND_0034177,,0,0,3,P22:3,,Senior Software Engineer (ML),Mad Street Den,3.6,"Ahmedabad, Gujarat",India,True,0.82,35,60,True,0,1,0,43.0,0,0
CAND_0034270,,0,0,3,P26:3|P24:3,,Data Scientist,Krutrim,5.4,"Mumbai, Maharashtra",India,False,0.54,87,90,False,0,2,0,32.0,0,0
CAND_0034400,,0,0,3,P25:3|P23:2,,ML Engineer,TCS,3.8,"Jaipur, Rajasthan",India,False,0.35,44,120,False,0,2,0,22.5,0,0
CAND_0034529,,0,0,3,P21:3|P25:3,,Computer Vision Engineer,Infosys,6.1,"Coimbatore, Tamil Nadu",India,True,0.47,94,120,True,0,2,0,36.0,0,0
CAND_0034645,,0,0,3,P21:3|P23:2,,Senior Software Engineer (ML),upGrad,3.7,"Chennai, Tamil Nadu",India,False,0.83,36,90,False,0,2,0,22.0,0,0
CAND_0034767,,0,0,3,P24:3,,ML Engineer,PharmEasy,3.5,"Gurgaon, Haryana",India,False,0.69,109,120,False,0,1,0,42.0,0,0
CAND_0034849,,0,0,3,P21:3,,AI Research Engineer,Sarvam AI,3.1,"Coimbatore, Tamil Nadu",India,False,0.29,68,60,True,0,1,0,37.0,0,0
CAND_0034876,,0,0,3,P24:3,,Computer Vision Engineer,InMobi,3.5,"Kochi, Kerala",India,False,0.8,52,90,False,0,1,0,42.0,0,0
CAND_0035315,,0,0,3,P22:3|P23:2,,Data Scientist,Zoho,4.9,New York,USA,True,0.62,68,120,True,0,2,1,29.0,0,0
CAND_0035653,,0,0,3,P23:2|P26:3|P25:3,,Data Scientist,Swiggy,5.6,"Indore, Madhya Pradesh",India,False,0.35,52,60,True,0,3,1,22.0,0,0
CAND_0035764,,0,0,3,P21:3|P22:3|P21:3,,Senior Software Engineer (ML),Zomato,6.8,"Kochi, Kerala",India,False,0.38,24,90,True,0,3,2,26.7,0,0
CAND_0035779,,0,0,3,P26:3|P25:3|P25:3,,ML Engineer,Swiggy,5.5,"Ahmedabad, Gujarat",India,False,0.7,31,120,True,0,3,1,22.0,0,0
CAND_0035879,,0,0,3,P22:3|P24:3,,AI Research Engineer,Krutrim,4.5,"Noida, Uttar Pradesh",India,False,0.82,15,120,True,0,2,1,27.0,0,0
CAND_0036121,,0,0,3,P21:3|P24:3|P25:3,,ML Engineer,Wysa,5.2,"Chennai, Tamil Nadu",India,True,0.49,95,60,True,0,3,1,20.7,0,0
CAND_0036173,,0,0,3,P25:3,,Senior Software Engineer (ML),Wysa,3.2,"Noida, Uttar Pradesh",India,False,0.53,29,120,False,0,1,0,38.0,0,0
CAND_0036184,37,0,0,4,P29:4|P29:4,,Recommendation Systems Engineer,CRED,6.0,"Trivandrum, Kerala",India,False,0.9,15,30,True,0,2,1,35.5,0,0
CAND_0036291,,0,0,3,P25:3|P24:3,,Computer Vision Engineer,Verloop.io,5.2,"Kolkata, West Bengal",India,False,0.48,83,60,False,0,2,1,31.0,0,0
CAND_0036391,,0,0,3,P25:3,,Computer Vision Engineer,HCL,3.1,"Mumbai, Maharashtra",India,True,0.69,50,90,True,0,1,0,37.0,0,0
CAND_0036416,,0,0,3,P25:3|P26:3,,ML Engineer,Saarthi.ai,5.2,"Chandigarh, Chandigarh",India,False,0.27,102,90,True,0,2,1,30.5,0,0
CAND_0036437,61,0,0,4,P27:4|P27:4|P32:3,,Search Engineer,Rephrase.ai,4.8,"Kolkata, West Bengal",India,True,0.87,27,30,False,0,3,2,18.7,0,0
CAND_0036484,,0,0,3,P21:3|P21:3,,AI Research Engineer,InMobi,5.7,"Kolkata, West Bengal",India,False,0.8,110,90,True,0,2,0,34.0,0,0
CAND_0036520,,0,0,3,P22:3|P23:2,,Data Scientist,Glance,4.2,"Indore, Madhya Pradesh",India,False,0.39,51,60,True,0,2,1,24.5,0,0
CAND_0036604,,0,0,3,P23:2|P26:3,,ML Engineer,Aganitha,4.7,"Jaipur, Rajasthan",India,True,0.46,106,90,True,0,2,1,28.0,0,0
CAND_0036863,,0,0,4,P27:4|P27:4|P30:3,,Senior Data Scientist,upGrad,4.3,"Chennai, Tamil Nadu",India,True,0.46,56,60,True,0,3,1,17.0,0,0
CAND_0036973,,0,0,3,P26:3|P25:3,,AI Research Engineer,Rephrase.ai,6.2,"Vizag, Andhra Pradesh",India,False,0.31,51,120,False,0,2,0,36.5,0,0
CAND_0037000,,0,0,4,P30:3|P28:4|P27:4,D,Search Engineer,Unacademy,2.7,"Noida, Uttar Pradesh",India,False,0.61,25,15,False,0,3,1,25.0,0,0
CAND_0037117,,0,0,3,P26:3|P22:3,,Computer Vision Engineer,Mad Street Den,4.6,"Trivandrum, Kerala",India,False,0.78,98,60,False,0,2,1,27.0,0,0
CAND_0037160,,0,0,3,P22:3|P23:2|P25:3,,Data Scientist,Haptik,6.0,"Mumbai, Maharashtra",India,False,0.74,74,30,True,0,3,1,23.7,0,0
CAND_0037290,,0,0,3,P21:3,,Computer Vision Engineer,InMobi,3.2,"Coimbatore, Tamil Nadu",India,True,0.78,100,120,False,0,1,0,38.0,0,0
CAND_0037417,,0,0,3,P25:3|P23:2|P23:2,,Data Scientist,Freshworks,3.3,"Chennai, Tamil Nadu",India,True,0.49,105,120,False,0,3,2,13.0,0,0
CAND_0037424,,0,0,3,P26:3|P25:3,,AI Research Engineer,Ola,5.6,"Bhubaneswar, Odisha",India,False,0.34,102,120,True,0,2,0,33.5,0,0
CAND_0037566,,0,0,3,P30:3|P30:3,,Machine Learning Engineer,LinkedIn,6.9,"Bangalore, Karnataka",India,True,0.5,51,15,True,0,2,0,41.0,0,0
CAND_0037944,,0,0,4,P28:4|P30:3,,Senior Data Scientist,Vedantu,4.9,"Jaipur, Rajasthan",India,False,0.42,80,30,True,0,2,0,29.0,0,0
CAND_0037980,14,0,1,5,P41:5|P41:5|P40:5,,Senior Applied Scientist,Niramai,9.0,"Kolkata, West Bengal",India,True,0.63,74,0,True,0,3,0,35.7,0,0
CAND_0038099,,0,0,3,P22:3|P24:3,,Junior ML Engineer,Locobuzz,5.4,"Bhubaneswar, Odisha",India,False,0.81,58,90,True,0,2,0,32.0,0,0
CAND_0038206,,0,0,3,P24:3|P22:3,,Data Scientist,BYJU'S,3.5,"Chandigarh, Chandigarh",India,True,0.81,18,120,True,0,2,1,20.5,0,0
CAND_0038328,,0,0,3,P22:3|P23:2,,Junior ML Engineer,PhonePe,4.0,"Mumbai, Maharashtra",India,False,0.75,40,45,False,0,2,0,24.0,0,0
CAND_0038368,,0,0,3,P25:3|P25:3,,ML Engineer,PhonePe,5.4,"Hyderabad, Telangana",India,False,0.68,82,30,False,0,2,0,32.0,0,0
CAND_0038656,,0,0,3,P23:2|P25:3,,ML Engineer,Aganitha,3.3,"Ahmedabad, Gujarat",India,False,0.84,86,90,False,0,2,1,19.5,0,0
CAND_0038821,,0,0,3,P24:3|P25:3,,AI Specialist,upGrad,4.3,"Gurgaon, Haryana",India,False,0.81,41,120,True,0,2,0,25.5,0,0
CAND_0038949,,0,0,3,P25:3|P21:3|P21:3,,ML Engineer,CRED,6.4,"Bhubaneswar, Odisha",India,True,0.67,26,120,True,0,3,1,25.3,0,0
CAND_0039308,,0,0,3,P22:3|P26:3,,AI Research Engineer,BYJU'S,5.6,Singapore,Singapore,False,0.36,66,120,False,0,2,0,33.0,0,0
CAND_0039383,36,0,0,4,P28:4|P29:4|P28:4,,Applied ML Engineer,Meesho,7.1,"Gurgaon, Haryana",India,True,0.61,83,90,True,0,3,1,28.0,0,0
CAND_0039498,,0,0,3,P23:2|P24:3,,AI Specialist,upGrad,4.7,"Gurgaon, Haryana",India,False,0.53,66,90,False,0,2,0,28.0,0,0
CAND_0039521,,0,0,4,P28:4|P30:3,D,Search Engineer,Salesforce,3.0,"Coimbatore, Tamil Nadu",India,False,0.41,60,30,False,0,2,0,29.5,0,0
CAND_0039754,,1,0,5,P36:5|P37:5|P34:5,CD,Senior Applied Scientist,Meta,16.2,"Indore, Madhya Pradesh",India,True,0.81,27,30,True,0,3,0,32.7,0,0
CAND_0039838,,0,0,4,P32:3|P28:4,,Recommendation Systems Engineer,Amazon,4.9,"Kochi, Kerala",India,False,0.8,50,90,True,0,2,1,29.0,0,0
CAND_0039962,,0,0,3,P24:3|P23:2|P25:3,,ML Engineer,Paytm,6.5,"Kochi, Kerala",India,False,0.74,46,90,True,0,3,1,25.7,0,0
CAND_0039983,,0,0,3,P26:3|P23:2|P23:2,,Computer Vision Engineer,Meesho,6.6,"Delhi, Delhi",India,True,0.73,70,45,True,0,3,0,26.0,0,0
CAND_0040092,,0,0,3,P26:3,,Senior Software Engineer (ML),Haptik,4.4,"Kolkata, West Bengal",India,True,0.29,95,45,True,0,1,0,52.0,0,0
CAND_0040099,,0,0,3,P21:3|P25:3,,ML Engineer,TCS,3.9,"Pune, Maharashtra",India,True,0.69,38,45,True,0,2,1,23.0,0,0
CAND_0040102,,0,0,3,P25:3,,Senior Software Engineer (ML),PolicyBazaar,3.4,Seattle,USA,False,0.69,48,45,False,0,1,0,40.0,0,0
CAND_0040117,86,0,0,4,P31:4|P30:3,,Recommendation Systems Engineer,PhonePe,6.5,"Vizag, Andhra Pradesh",India,False,0.66,85,15,True,0,2,0,38.5,0,0
CAND_0040178,,0,0,3,P21:3|P26:3|P22:3,,ML Engineer,Meesho,5.0,"Pune, Maharashtra",India,False,0.55,92,60,True,0,3,1,19.7,0,0
CAND_0040200,,0,0,3,P26:3|P24:3,,AI Research Engineer,PharmEasy,5.5,"Pune, Maharashtra",India,True,0.52,91,90,True,0,2,0,32.5,0,0
CAND_0040310,,0,0,3,P21:3|P21:3,,AI Research Engineer,Mad Street Den,4.8,"Vizag, Andhra Pradesh",India,True,0.58,104,60,False,0,2,1,28.0,0,0
CAND_0040386,,0,0,3,P24:3|P26:3,,Data Scientist,Razorpay,3.5,"Kolkata, West Bengal",India,False,0.64,88,30,True,0,2,1,21.0,0,0
CAND_0040426,,0,0,3,P24:3|P24:3,,Data Scientist,Tech Mahindra,5.2,"Kochi, Kerala",India,True,0.47,84,60,False,0,2,0,31.0,0,0
CAND_0040677,,0,0,3,P22:3|P21:3,,AI Research Engineer,Swiggy,4.2,"Kochi, Kerala",India,True,0.37,20,120,True,0,2,0,25.0,0,0
CAND_0040820,,0,0,3,P24:3|P26:3,,Senior Software Engineer (ML),Meesho,5.5,"Ahmedabad, Gujarat",India,True,0.62,71,90,False,0,2,0,32.5,0,0
CAND_0040887,,0,0,4,P29:4|P30:3,,Machine Learning Engineer,Netflix,4.7,Toronto,Canada,False,0.84,17,15,True,0,2,1,27.5,0,0
CAND_0040946,,0,0,3,P25:3|P24:3,,AI Research Engineer,TCS,6.0,"Pune, Maharashtra",India,False,0.28,21,45,True,0,2,0,35.5,0,0
CAND_0040955,,0,0,3,P26:3|P26:3,,Junior ML Engineer,Rephrase.ai,6.6,"Pune, Maharashtra",India,False,0.51,40,30,False,0,2,0,39.0,0,0
CAND_0041016,,0,0,3,P21:3|P25:3|P25:3,,Junior ML Engineer,Zomato,5.2,"Bangalore, Karnataka",India,False,0.8,19,90,True,0,3,1,20.3,0,0
CAND_0041083,,0,0,3,P25:3|P21:3,,Computer Vision Engineer,Unacademy,6.2,"Noida, Uttar Pradesh",India,False,0.42,111,90,True,0,2,0,36.5,0,0
CAND_0041233,,0,0,3,P24:3|P21:3,,Data Scientist,Niramai,3.1,San Francisco,USA,True,0.56,112,90,True,0,2,0,18.0,0,0
CAND_0041348,,0,0,3,P21:3|P22:3,,AI Research Engineer,Zoho,3.0,"Chandigarh, Chandigarh",India,False,0.31,110,45,True,0,2,0,17.5,0,0
CAND_0041402,,0,0,3,P21:3|P22:3,,AI Specialist,Ola,6.3,"Vizag, Andhra Pradesh",India,False,0.44,42,60,True,0,2,0,37.5,0,0
CAND_0041568,,0,0,4,P27:4|P30:3|P31:4,,Search Engineer,Haptik,5.2,Sydney,Australia,False,0.52,65,90,True,0,3,2,20.3,0,0
CAND_0041594,,0,0,3,P24:3|P23:2|P21:3,,Computer Vision Engineer,Saarthi.ai,4.3,"Gurgaon, Haryana",India,False,0.79,86,30,True,0,3,1,16.7,0,0
CAND_0041610,40,0,0,4,P27:4|P32:3|P30:3|P27:4,,Recommendation Systems Engineer,Zoho,6.7,"Indore, Madhya Pradesh",India,True,0.52,27,30,True,0,4,2,19.8,0,0
CAND_0041611,,1,0,5,P34:5|P37:5|P38:5,,Staff Machine Learning Engineer,Locobuzz,6.4,Austin,USA,True,0.07,189,30,False,0,3,1,25.0,0,1
CAND_0041614,,0,0,3,P21:3|P25:3,,AI Specialist,Glance,3.2,New York,USA,False,0.37,46,60,True,0,2,1,18.5,0,0
CAND_0041625,,0,0,3,P26:3|P23:2|P23:2,,AI Research Engineer,Infosys,4.7,"Indore, Madhya Pradesh",India,False,0.5,74,90,False,0,3,2,18.3,0,0
CAND_0041669,27,0,0,4,P27:4|P30:3|P31:4,,Recommendation Systems Engineer,CRED,8.0,"Noida, Uttar Pradesh",India,False,0.77,65,60,True,0,3,1,31.7,0,0
CAND_0041696,,0,0,3,P25:3|P26:3,,Senior Software Engineer (ML),Saarthi.ai,6.2,"Hyderabad, Telangana",India,True,0.26,108,60,True,0,2,0,37.0,0,0
CAND_0041918,,0,0,3,P25:3|P26:3|P21:3,,AI Specialist,Glance,5.7,"Ahmedabad, Gujarat",India,True,0.87,17,90,True,0,3,2,22.3,0,0
CAND_0042008,,0,0,3,P24:3|P21:3,,ML Engineer,Dream11,5.6,"Hyderabad, Telangana",India,True,0.29,108,90,False,0,2,0,33.5,0,0
CAND_0042029,80,0,0,4,P28:4|P30:3,,Senior Data Scientist,Flipkart,6.5,"Delhi, Delhi",India,True,0.67,58,45,False,0,2,0,39.0,0,0
CAND_0042056,,0,0,3,P24:3|P24:3,,AI Research Engineer,Haptik,3.4,"Mumbai, Maharashtra",India,True,0.66,55,45,True,0,2,1,20.0,0,0
CAND_0042100,,0,0,4,P27:4|P28:4,,Machine Learning Engineer,Freshworks,7.3,Singapore,Singapore,True,0.87,79,90,True,0,2,0,43.0,0,0
CAND_0042359,,0,0,3,P25:3|P26:3,,Data Scientist,Aganitha,6.9,"Trivandrum, Kerala",India,False,0.76,62,90,False,0,2,0,41.0,0,0
CAND_0042370,,0,0,3,P22:3,,Data Scientist,CRED,3.3,"Gurgaon, Haryana",India,True,0.32,103,90,True,0,1,0,39.0,0,0
CAND_0042425,,0,0,3,P26:3,,AI Specialist,Infosys,3.3,"Vizag, Andhra Pradesh",India,False,0.85,103,30,True,0,1,0,39.0,1,0
CAND_0042441,,0,0,3,P21:3|P24:3,,AI Research Engineer,Nykaa,4.1,"Indore, Madhya Pradesh",India,False,0.72,74,90,True,0,2,1,24.0,0,0
CAND_0042506,91,0,0,4,P30:3|P31:4,,Search Engineer,Verloop.io,4.2,"Mumbai, Maharashtra",India,False,0.48,19,15,True,0,2,0,25.0,0,0
CAND_0042564,,0,0,3,P26:3|P25:3,,AI Specialist,Tech Mahindra,3.2,"Chennai, Tamil Nadu",India,True,0.72,81,120,True,0,2,1,19.0,0,0
CAND_0042690,,0,0,3,P21:3|P23:2|P26:3,,Senior Software Engineer (ML),Niramai,6.3,"Kolkata, West Bengal",India,False,0.35,41,60,False,0,3,1,24.7,0,0
CAND_0043125,,0,0,3,P24:3|P24:3,,Senior Software Engineer (ML),Rephrase.ai,5.3,"Kolkata, West Bengal",India,False,0.78,79,90,True,0,2,1,31.5,0,0
